Publication_id,Cell_viability,Concentration_µg/ml,SiO$_{2}$NP_medium_serum,Cell_morphology,Cell_organ,Primary_size_nm,Cell_id,Exposure_time_h,Surface_modification,Hydrodynamic_size_water_nm,Cell_source,Assay_viability,Surface_area_m2/g,Viability_indicator
5,Non_cytotoxic,42,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,83,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,167,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,333,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,667,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,21,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,42,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,83,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,167,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,333,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,667,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,21,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,42,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,83,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,167,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,333,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,667,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,MTT,179.4258373,tetrazolium 
5,Non_cytotoxic,21,serum_free,fibroblast,skin,15.2,CCD-966sk,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,42,serum_free,fibroblast,skin,15.2,CCD-966sk,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,83,serum_free,fibroblast,skin,15.2,CCD-966sk,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,167,serum_free,fibroblast,skin,15.2,CCD-966sk,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,333,serum_free,fibroblast,skin,15.2,CCD-966sk,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,667,serum_free,fibroblast,skin,15.2,CCD-966sk,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,21,serum_free,fibroblast,skin,15.2,WS1,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,42,serum_free,fibroblast,skin,15.2,WS1,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,83,serum_free,fibroblast,skin,15.2,WS1,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,167,serum_free,fibroblast,skin,15.2,WS1,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,333,serum_free,fibroblast,skin,15.2,WS1,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,667,serum_free,fibroblast,skin,15.2,WS1,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,21,serum_free,fibroblast,lung,15.2,MRC-5,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,42,serum_free,fibroblast,lung,15.2,MRC-5,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,83,serum_free,fibroblast,lung,15.2,MRC-5,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,167,serum_free,fibroblast,lung,15.2,MRC-5,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,333,serum_free,fibroblast,lung,15.2,MRC-5,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,667,serum_free,fibroblast,lung,15.2,MRC-5,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,21,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,42,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,83,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,167,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,333,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,667,serum_free,epithelial,lung,15.2,A549,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,21,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,42,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,83,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,167,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,333,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,667,serum_free,epithelial,gastric,15.2,MKN-28,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,21,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,42,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,83,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,167,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,333,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,667,serum_free,epithelial,colon,15.2,HT-29,48,chitosan,not_determined,human,LDH,179.4258373,LDH
5,Non_cytotoxic,21,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,42,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,83,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,167,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,333,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,667,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,21,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,42,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,83,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,167,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,333,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,667,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,21,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,42,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,83,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,167,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,333,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,667,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,21,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,42,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,83,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,167,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,333,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,667,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,21,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,42,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,83,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,167,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,333,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,667,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,21,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,42,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,83,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,167,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,333,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,667,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,MTT,205.0580998,tetrazolium 
5,Non_cytotoxic,21,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,42,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,83,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,167,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,333,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,667,serum_free,fibroblast,skin,13.3,CCD-966sk,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,21,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,42,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,83,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,167,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,333,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,667,serum_free,fibroblast,skin,13.3,WS1,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,21,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,42,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,83,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,167,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,333,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,667,serum_free,fibroblast,lung,13.3,MRC-5,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,21,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,42,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,83,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,167,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,333,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,667,serum_free,epithelial,lung,13.3,A549,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,21,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,42,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,83,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,167,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,333,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,667,serum_free,epithelial,gastric,13.3,MKN-28,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,21,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,42,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,83,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,167,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,333,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,667,serum_free,epithelial,colon,13.3,HT-29,48,chitosan,not_determined,human,LDH,205.0580998,LDH
5,Non_cytotoxic,21,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,42,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,83,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,167,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,333,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,667,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,21,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,42,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,83,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,167,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,333,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,667,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,21,serum_free,fibroblast,lung,14.4,MRC-5,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,42,serum_free,fibroblast,lung,14.4,MRC-5,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,83,serum_free,fibroblast,lung,14.4,MRC-5,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,167,serum_free,fibroblast,lung,14.4,MRC-5,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,333,serum_free,fibroblast,lung,14.4,MRC-5,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,667,serum_free,fibroblast,lung,14.4,MRC-5,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,21,serum_free,epithelial,lung,14.4,A549,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,42,serum_free,epithelial,lung,14.4,A549,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,83,serum_free,epithelial,lung,14.4,A549,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,167,serum_free,epithelial,lung,14.4,A549,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,333,serum_free,epithelial,lung,14.4,A549,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,667,serum_free,epithelial,lung,14.4,A549,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,21,serum_free,epithelial,gastric,14.4,MKN-28,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,42,serum_free,epithelial,gastric,14.4,MKN-28,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,83,serum_free,epithelial,gastric,14.4,MKN-28,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,167,serum_free,epithelial,gastric,14.4,MKN-28,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,333,serum_free,epithelial,gastric,14.4,MKN-28,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,667,serum_free,epithelial,gastric,14.4,MKN-28,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,21,serum_free,epithelial,colon,14.4,HT-29,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,42,serum_free,epithelial,colon,14.4,HT-29,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,83,serum_free,epithelial,colon,14.4,HT-29,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,167,serum_free,epithelial,colon,14.4,HT-29,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,333,serum_free,epithelial,colon,14.4,HT-29,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,667,serum_free,epithelial,colon,14.4,HT-29,48,chitosan,not_determined,human,MTT,189.3939394,tetrazolium 
5,Non_cytotoxic,21,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,42,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,83,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,167,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,333,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,667,serum_free,fibroblast,skin,14.4,CCD-966sk,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,21,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,42,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,83,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,167,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,333,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,667,serum_free,fibroblast,skin,14.4,WS1,48,chitosan,not_determined,human,LDH,189.3939394,LDH
5,Non_cytotoxic,21,serum_free,fibroblast,lung,14.4,MRC-5,48,chitosan,not_determined,human,LDH,189.3939394,LDH
